Bus_ID,Date,Year,Month,Depot_Name,Bus_Type,Owner_Type,Bus_Age_Months,KMs_Run_Monthly,Total_Breakdowns
BUS-1009,2023-07-01,2023,7,Swargate,e-Bus,PMPML,118,7742,0
BUS-1009,2023-08-01,2023,8,Swargate,e-Bus,PMPML,119,4160,0
BUS-1009,2023-09-01,2023,9,Swargate,e-Bus,PMPML,120,4069,1
BUS-1009,2023-10-01,2023,10,Swargate,e-Bus,PMPML,121,5459,0
BUS-1009,2023-11-01,2023,11,Swargate,e-Bus,PMPML,122,6242,0
BUS-1009,2023-12-01,2023,12,Swargate,e-Bus,PMPML,123,6640,0
BUS-1009,2024-01-01,2024,1,Swargate,e-Bus,PMPML,124,5792,0
BUS-1009,2024-02-01,2024,2,Swargate,e-Bus,PMPML,125,3319,0
BUS-1009,2024-03-01,2024,3,Swargate,e-Bus,PMPML,126,7265,0
BUS-1009,2024-04-01,2024,4,Swargate,e-Bus,PMPML,127,6195,2
BUS-1009,2024-05-01,2024,5,Swargate,e-Bus,PMPML,128,5559,0
BUS-1009,2024-06-01,2024,6,Swargate,e-Bus,PMPML,129,7515,0
BUS-1009,2024-07-01,2024,7,Swargate,e-Bus,PMPML,130,7510,0
BUS-1009,2024-08-01,2024,8,Swargate,e-Bus,PMPML,131,4267,3
BUS-1009,2024-09-01,2024,9,Swargate,e-Bus,PMPML,132,7486,0
BUS-1009,2024-10-01,2024,10,Swargate,e-Bus,PMPML,133,7690,0
BUS-1009,2024-11-01,2024,11,Swargate,e-Bus,PMPML,134,4492,0
BUS-1009,2024-12-01,2024,12,Swargate,e-Bus,PMPML,135,6010,0
BUS-1010,2022-01-01,2022,1,Hinjewadi,e-Bus,Private,24,7110,3
BUS-1010,2022-02-01,2022,2,Hinjewadi,e-Bus,Private,25,7273,0
BUS-1010,2022-03-01,2022,3,Hinjewadi,e-Bus,Private,26,7192,0
BUS-1010,2022-04-01,2022,4,Hinjewadi,e-Bus,Private,27,3286,0
BUS-1010,2022-05-01,2022,5,Hinjewadi,e-Bus,Private,28,7741,0
BUS-1010,2022-06-01,2022,6,Hinjewadi,e-Bus,Private,29,5506,0
BUS-1010,2022-07-01,2022,7,Hinjewadi,e-Bus,Private,30,7258,0
BUS-1010,2022-08-01,2022,8,Hinjewadi,e-Bus,Private,31,6092,0
BUS-1010,2022-09-01,2022,9,Hinjewadi,e-Bus,Private,32,5616,0
BUS-1010,2022-10-01,2022,10,Hinjewadi,e-Bus,Private,33,3511,0
BUS-1010,2022-11-01,2022,11,Hinjewadi,e-Bus,Private,34,7093,0
BUS-1010,2022-12-01,2022,12,Hinjewadi,e-Bus,Private,35,3977,0
BUS-1010,2023-01-01,2023,1,Hinjewadi,e-Bus,Private,36,7494,0
BUS-1010,2023-02-01,2023,2,Hinjewadi,e-Bus,Private,37,4406,0
BUS-1010,2023-03-01,2023,3,Hinjewadi,e-Bus,Private,38,6398,1
BUS-1010,2023-04-01,2023,4,Hinjewadi,e-Bus,Private,39,4850,0
BUS-1010,2023-05-01,2023,5,Hinjewadi,e-Bus,Private,40,4467,0
BUS-1010,2023-06-01,2023,6,Hinjewadi,e-Bus,Private,41,5237,0
BUS-1010,2023-07-01,2023,7,Hinjewadi,e-Bus,Private,42,7338,1
BUS-1010,2023-08-01,2023,8,Hinjewadi,e-Bus,Private,43,5635,1
BUS-1010,2023-09-01,2023,9,Hinjewadi,e-Bus,Private,44,3976,0
BUS-1010,2023-10-01,2023,10,Hinjewadi,e-Bus,Private,45,7722,0
BUS-1010,2023-11-01,2023,11,Hinjewadi,e-Bus,Private,46,5074,0
BUS-1010,2023-12-01,2023,12,Hinjewadi,e-Bus,Private,47,7448,0
BUS-1010,2024-01-01,2024,1,Hinjewadi,e-Bus,Private,48,7875,0
BUS-1010,2024-02-01,2024,2,Hinjewadi,e-Bus,Private,49,5541,0
BUS-1010,2024-03-01,2024,3,Hinjewadi,e-Bus,Private,50,5458,0
BUS-1010,2024-04-01,2024,4,Hinjewadi,e-Bus,Private,51,4989,0
BUS-1010,2024-05-01,2024,5,Hinjewadi,e-Bus,Private,52,5321,2
BUS-1010,2024-06-01,2024,6,Hinjewadi,e-Bus,Private,53,6795,3
BUS-1010,2024-07-01,2024,7,Hinjewadi,e-Bus,Private,54,7003,0
BUS-1010,2024-08-01,2024,8,Hinjewadi,e-Bus,Private,55,4592,0
BUS-1010,2024-09-01,2024,9,Hinjewadi,e-Bus,Private,56,4481,0
BUS-1010,2024-10-01,2024,10,Hinjewadi,e-Bus,Private,57,6534,0
BUS-1010,2024-11-01,2024,11,Hinjewadi,e-Bus,Private,58,4422,0
BUS-1010,2024-12-01,2024,12,Hinjewadi,e-Bus,Private,59,6338,0
BUS-1011,2022-01-01,2022,1,Pimpri,CNG,Private,17,5307,0
BUS-1011,2022-02-01,2022,2,Pimpri,CNG,Private,18,6418,0
BUS-1011,2022-03-01,2022,3,Pimpri,CNG,Private,19,5124,0
BUS-1011,2022-04-01,2022,4,Pimpri,CNG,Private,20,6949,0
BUS-1011,2022-05-01,2022,5,Pimpri,CNG,Private,21,3619,3
BUS-1011,2022-06-01,2022,6,Pimpri,CNG,Private,22,6981,0
BUS-1011,2022-07-01,2022,7,Pimpri,CNG,Private,23,4838,0
BUS-1011,2022-08-01,2022,8,Pimpri,CNG,Private,24,3557,0
BUS-1011,2022-09-01,2022,9,Pimpri,CNG,Private,25,4311,0
BUS-1011,2022-10-01,2022,10,Pimpri,CNG,Private,26,4728,0
BUS-1011,2022-11-01,2022,11,Pimpri,CNG,Private,27,6070,0
BUS-1011,2022-12-01,2022,12,Pimpri,CNG,Private,28,7010,0
BUS-1011,2023-01-01,2023,1,Pimpri,CNG,Private,29,6280,2
BUS-1011,2023-02-01,2023,2,Pimpri,CNG,Private,30,4673,0
BUS-1011,2023-03-01,2023,3,Pimpri,CNG,Private,31,6944,0
BUS-1011,2023-04-01,2023,4,Pimpri,CNG,Private,32,7861,2
BUS-1011,2023-05-01,2023,5,Pimpri,CNG,Private,33,7732,3
BUS-1011,2023-06-01,2023,6,Pimpri,CNG,Private,34,6570,1
BUS-1011,2023-07-01,2023,7,Pimpri,CNG,Private,35,3771,2
BUS-1011,2023-08-01,2023,8,Pimpri,CNG,Private,36,7918,0
BUS-1011,2023-09-01,2023,9,Pimpri,CNG,Private,37,3509,0
BUS-1011,2023-10-01,2023,10,Pimpri,CNG,Private,38,6361,0
BUS-1011,2023-11-01,2023,11,Pimpri,CNG,Private,39,6184,0
BUS-1011,2023-12-01,2023,12,Pimpri,CNG,Private,40,4711,2
BUS-1011,2024-01-01,2024,1,Pimpri,CNG,Private,41,5060,0
BUS-1011,2024-02-01,2024,2,Pimpri,CNG,Private,42,3109,0
BUS-1011,2024-03-01,2024,3,Pimpri,CNG,Private,43,3246,0
BUS-1011,2024-04-01,2024,4,Pimpri,CNG,Private,44,4006,0
BUS-1011,2024-05-01,2024,5,Pimpri,CNG,Private,45,4795,3
BUS-1011,2024-06-01,2024,6,Pimpri,CNG,Private,46,4106,0
BUS-1011,2024-07-01,2024,7,Pimpri,CNG,Private,47,5430,3
BUS-1011,2024-08-01,2024,8,Pimpri,CNG,Private,48,6946,1
BUS-1011,2024-09-01,2024,9,Pimpri,CNG,Private,49,5626,1
BUS-1011,2024-10-01,2024,10,Pimpri,CNG,Private,50,7332,0
BUS-1011,2024-11-01,2024,11,Pimpri,CNG,Private,51,3394,0
BUS-1011,2024-12-01,2024,12,Pimpri,CNG,Private,52,7345,0
BUS-1012,2022-01-01,2022,1,Swargate,e-Bus,Private,62,6093,1
BUS-1012,2022-02-01,2022,2,Swargate,e-Bus,Private,63,6388,3
BUS-1012,2022-03-01,2022,3,Swargate,e-Bus,Private,64,5529,0
BUS-1012,2022-04-01,2022,4,Swargate,e-Bus,Private,65,3000,0
BUS-1012,2022-05-01,2022,5,Swargate,e-Bus,Private,66,6263,0
BUS-1012,2022-06-01,2022,6,Swargate,e-Bus,Private,67,6833,3
BUS-1012,2022-07-01,2022,7,Swargate,e-Bus,Private,68,7980,0
BUS-1012,2022-08-01,2022,8,Swargate,e-Bus,Private,69,5611,0
BUS-1012,2022-09-01,2022,9,Swargate,e-Bus,Private,70,4580,0
BUS-1012,2022-10-01,2022,10,Swargate,e-Bus,Private,71,3383,0
BUS-1012,2022-11-01,2022,11,Swargate,e-Bus,Private,72,6946,0
BUS-1012,2022-12-01,2022,12,Swargate,e-Bus,Private,73,4121,0
BUS-1012,2023-01-01,2023,1,Swargate,e-Bus,Private,74,5962,0
BUS-1012,2023-02-01,2023,2,Swargate,e-Bus,Private,75,7625,0
BUS-1012,2023-03-01,2023,3,Swargate,e-Bus,Private,76,7932,0
BUS-1012,2023-04-01,2023,4,Swargate,e-Bus,Private,77,6293,0
BUS-1012,2023-05-01,2023,5,Swargate,e-Bus,Private,78,6142,0
BUS-1012,2023-06-01,2023,6,Swargate,e-Bus,Private,79,3621,0
BUS-1012,2023-07-01,2023,7,Swargate,e-Bus,Private,80,5249,0
BUS-1012,2023-08-01,2023,8,Swargate,e-Bus,Private,81,4709,1
BUS-1012,2023-09-01,2023,9,Swargate,e-Bus,Private,82,7358,0
BUS-1012,2023-10-01,2023,10,Swargate,e-Bus,Private,83,3605,0
BUS-1012,2023-11-01,2023,11,Swargate,e-Bus,Private,84,6686,0
BUS-1012,2023-12-01,2023,12,Swargate,e-Bus,Private,85,5025,0
BUS-1012,2024-01-01,2024,1,Swargate,e-Bus,Private,86,4670,0
BUS-1012,2024-02-01,2024,2,Swargate,e-Bus,Private,87,6153,0
BUS-1012,2024-03-01,2024,3,Swargate,e-Bus,Private,88,7356,0
BUS-1012,2024-04-01,2024,4,Swargate,e-Bus,Private,89,4698,0
BUS-1012,2024-05-01,2024,5,Swargate,e-Bus,Private,90,7708,0
BUS-1012,2024-06-01,2024,6,Swargate,e-Bus,Private,91,4695,0
BUS-1012,2024-07-01,2024,7,Swargate,e-Bus,Private,92,7357,2
BUS-1012,2024-08-01,2024,8,Swargate,e-Bus,Private,93,4431,0
BUS-1012,2024-09-01,2024,9,Swargate,e-Bus,Private,94,5224,0
BUS-1012,2024-10-01,2024,10,Swargate,e-Bus,Private,95,5923,0
BUS-1012,2024-11-01,2024,11,Swargate,e-Bus,Private,96,6912,0
BUS-1012,2024-12-01,2024,12,Swargate,e-Bus,Private,97,7404,0
BUS-1013,2022-01-01,2022,1,Bhosari,Diesel,PMPML,79,3674,1
BUS-1013,2022-02-01,2022,2,Bhosari,Diesel,PMPML,80,5824,2
BUS-1013,2022-03-01,2022,3,Bhosari,Diesel,PMPML,81,7700,0
BUS-1013,2022-04-01,2022,4,Bhosari,Diesel,PMPML,82,5714,1
BUS-1013,2022-05-01,2022,5,Bhosari,Diesel,PMPML,83,5800,0
BUS-1013,2022-06-01,2022,6,Bhosari,Diesel,PMPML,84,3807,2
BUS-1013,2022-07-01,2022,7,Bhosari,Diesel,PMPML,85,7762,0
BUS-1013,2022-08-01,2022,8,Bhosari,Diesel,PMPML,86,6125,0
BUS-1013,2022-09-01,2022,9,Bhosari,Diesel,PMPML,87,6428,0
BUS-1013,2022-10-01,2022,10,Bhosari,Diesel,PMPML,88,3139,0
BUS-1013,2022-11-01,2022,11,Bhosari,Diesel,PMPML,89,3432,0
BUS-1013,2022-12-01,2022,12,Bhosari,Diesel,PMPML,90,7176,0
BUS-1013,2023-01-01,2023,1,Bhosari,Diesel,PMPML,91,4291,1
BUS-1013,2023-02-01,2023,2,Bhosari,Diesel,PMPML,92,7877,0
BUS-1013,2023-03-01,2023,3,Bhosari,Diesel,PMPML,93,5961,0
BUS-1013,2023-04-01,2023,4,Bhosari,Diesel,PMPML,94,5663,0
BUS-1013,2023-05-01,2023,5,Bhosari,Diesel,PMPML,95,3262,0
BUS-1013,2023-06-01,2023,6,Bhosari,Diesel,PMPML,96,6327,0
BUS-1013,2023-07-01,2023,7,Bhosari,Diesel,PMPML,97,3532,0
BUS-1013,2023-08-01,2023,8,Bhosari,Diesel,PMPML,98,7029,0
BUS-1013,2023-09-01,2023,9,Bhosari,Diesel,PMPML,99,6473,0
BUS-1013,2023-10-01,2023,10,Bhosari,Diesel,PMPML,100,6791,0
BUS-1013,2023-11-01,2023,11,Bhosari,Diesel,PMPML,101,7080,0
BUS-1013,2023-12-01,2023,12,Bhosari,Diesel,PMPML,102,7980,0
BUS-1013,2024-01-01,2024,1,Bhosari,Diesel,PMPML,103,3761,0
BUS-1013,2024-02-01,2024,2,Bhosari,Diesel,PMPML,104,3041,0
BUS-1013,2024-03-01,2024,3,Bhosari,Diesel,PMPML,105,3253,0
BUS-1013,2024-04-01,2024,4,Bhosari,Diesel,PMPML,106,4334,0
BUS-1013,2024-05-01,2024,5,Bhosari,Diesel,PMPML,107,5601,0
BUS-1013,2024-06-01,2024,6,Bhosari,Diesel,PMPML,108,7094,0
BUS-1013,2024-07-01,2024,7,Bhosari,Diesel,PMPML,109,4520,0
BUS-1013,2024-08-01,2024,8,Bhosari,Diesel,PMPML,110,3848,0
BUS-1013,2024-09-01,2024,9,Bhosari,Diesel,PMPML,111,3724,1
BUS-1013,2024-10-01,2024,10,Bhosari,Diesel,PMPML,112,3306,0
BUS-1013,2024-11-01,2024,11,Bhosari,Diesel,PMPML,113,6174,0
BUS-1013,2024-12-01,2024,12,Bhosari,Diesel,PMPML,114,5068,0
BUS-1014,2022-01-01,2022,1,Bhosari,e-Bus,PMPML,3,6536,2
BUS-1014,2022-02-01,2022,2,Bhosari,e-Bus,PMPML,4,7138,0
BUS-1014,2022-03-01,2022,3,Bhosari,e-Bus,PMPML,5,5669,0
BUS-1014,2022-04-01,2022,4,Bhosari,e-Bus,PMPML,6,6104,2
BUS-1014,2022-05-01,2022,5,Bhosari,e-Bus,PMPML,7,4405,0
BUS-1014,2022-06-01,2022,6,Bhosari,e-Bus,PMPML,8,4487,0
BUS-1014,2022-07-01,2022,7,Bhosari,e-Bus,PMPML,9,4828,0
BUS-1014,2022-08-01,2022,8,Bhosari,e-Bus,PMPML,10,3387,0
BUS-1014,2022-09-01,2022,9,Bhosari,e-Bus,PMPML,11,7940,3
BUS-1014,2022-10-01,2022,10,Bhosari,e-Bus,PMPML,12,4580,0
BUS-1014,2022-11-01,2022,11,Bhosari,e-Bus,PMPML,13,6563,0
BUS-1014,2022-12-01,2022,12,Bhosari,e-Bus,PMPML,14,5888,0
BUS-1014,2023-01-01,2023,1,Bhosari,e-Bus,PMPML,15,6799,0
BUS-1014,2023-02-01,2023,2,Bhosari,e-Bus,PMPML,16,3531,0
BUS-1014,2023-03-01,2023,3,Bhosari,e-Bus,PMPML,17,5636,0
BUS-1014,2023-04-01,2023,4,Bhosari,e-Bus,PMPML,18,6994,0
BUS-1014,2023-05-01,2023,5,Bhosari,e-Bus,PMPML,19,5442,1
BUS-1014,2023-06-01,2023,6,Bhosari,e-Bus,PMPML,20,3247,3
BUS-1014,2023-07-01,2023,7,Bhosari,e-Bus,PMPML,21,5682,0
BUS-1014,2023-08-01,2023,8,Bhosari,e-Bus,PMPML,22,7968,1
BUS-1014,2023-09-01,2023,9,Bhosari,e-Bus,PMPML,23,3128,0
BUS-1014,2023-10-01,2023,10,Bhosari,e-Bus,PMPML,24,6280,0
BUS-1014,2023-11-01,2023,11,Bhosari,e-Bus,PMPML,25,6989,0
BUS-1014,2023-12-01,2023,12,Bhosari,e-Bus,PMPML,26,5607,0
BUS-1014,2024-01-01,2024,1,Bhosari,e-Bus,PMPML,27,5640,0
BUS-1014,2024-02-01,2024,2,Bhosari,e-Bus,PMPML,28,6533,0
BUS-1014,2024-03-01,2024,3,Bhosari,e-Bus,PMPML,29,4744,0
BUS-1014,2024-04-01,2024,4,Bhosari,e-Bus,PMPML,30,4250,3
BUS-1014,2024-05-01,2024,5,Bhosari,e-Bus,PMPML,31,4376,3
BUS-1014,2024-06-01,2024,6,Bhosari,e-Bus,PMPML,32,7302,0
BUS-1014,2024-07-01,2024,7,Bhosari,e-Bus,PMPML,33,3217,0
BUS-1014,2024-08-01,2024,8,Bhosari,e-Bus,PMPML,34,4312,0
BUS-1014,2024-09-01,2024,9,Bhosari,e-Bus,PMPML,35,5808,0
BUS-1014,2024-10-01,2024,10,Bhosari,e-Bus,PMPML,36,5761,0
BUS-1014,2024-11-01,2024,11,Bhosari,e-Bus,PMPML,37,3865,0
BUS-1014,2024-12-01,2024,12,Bhosari,e-Bus,PMPML,38,4461,0
BUS-1015,2022-01-01,2022,1,Bhosari,Diesel,Private,91,6386,3
BUS-1015,2022-02-01,2022,2,Bhosari,Diesel,Private,92,7091,2
BUS-1015,2022-03-01,2022,3,Bhosari,Diesel,Private,93,6015,0
BUS-1015,2022-04-01,2022,4,Bhosari,Diesel,Private,94,6948,0
BUS-1015,2022-05-01,2022,5,Bhosari,Diesel,Private,95,3997,0
BUS-1015,2022-06-01,2022,6,Bhosari,Diesel,Private,96,5747,0
BUS-1015,2022-07-01,2022,7,Bhosari,Diesel,Private,97,5189,0
BUS-1015,2022-08-01,2022,8,Bhosari,Diesel,Private,98,7484,0
BUS-1015,2022-09-01,2022,9,Bhosari,Diesel,Private,99,5883,0
BUS-1015,2022-10-01,2022,10,Bhosari,Diesel,Private,100,3708,0
BUS-1015,2022-11-01,2022,11,Bhosari,Diesel,Private,101,7422,0
BUS-1015,2022-12-01,2022,12,Bhosari,Diesel,Private,102,6544,1
BUS-1015,2023-01-01,2023,1,Bhosari,Diesel,Private,103,6474,0
BUS-1015,2023-02-01,2023,2,Bhosari,Diesel,Private,104,3181,2
BUS-1015,2023-03-01,2023,3,Bhosari,Diesel,Private,105,7760,0
BUS-1015,2023-04-01,2023,4,Bhosari,Diesel,Private,106,7397,0
BUS-1015,2023-05-01,2023,5,Bhosari,Diesel,Private,107,5776,0
BUS-1015,2023-06-01,2023,6,Bhosari,Diesel,Private,108,7365,0
BUS-1015,2023-07-01,2023,7,Bhosari,Diesel,Private,109,5939,0
BUS-1015,2023-08-01,2023,8,Bhosari,Diesel,Private,110,6390,0
BUS-1015,2023-09-01,2023,9,Bhosari,Diesel,Private,111,7506,0
BUS-1015,2023-10-01,2023,10,Bhosari,Diesel,Private,112,4928,0
BUS-1015,2023-11-01,2023,11,Bhosari,Diesel,Private,113,3833,0
BUS-1015,2023-12-01,2023,12,Bhosari,Diesel,Private,114,7347,0
BUS-1015,2024-01-01,2024,1,Bhosari,Diesel,Private,115,6194,1
BUS-1015,2024-02-01,2024,2,Bhosari,Diesel,Private,116,5328,0
BUS-1015,2024-03-01,2024,3,Bhosari,Diesel,Private,117,3620,1
BUS-1015,2024-04-01,2024,4,Bhosari,Diesel,Private,118,6979,3
BUS-1015,2024-05-01,2024,5,Bhosari,Diesel,Private,119,3690,0
BUS-1015,2024-06-01,2024,6,Bhosari,Diesel,Private,120,3737,0
BUS-1015,2024-07-01,2024,7,Bhosari,Diesel,Private,121,4007,0
BUS-1015,2024-08-01,2024,8,Bhosari,Diesel,Private,122,6261,0
BUS-1015,2024-09-01,2024,9,Bhosari,Diesel,Private,123,4321,1
BUS-1015,2024-10-01,2024,10,Bhosari,Diesel,Private,124,6348,0
BUS-1015,2024-11-01,2024,11,Bhosari,Diesel,Private,125,4656,0
BUS-1015,2024-12-01,2024,12,Bhosari,Diesel,Private,126,3604,0
BUS-1016,2022-01-01,2022,1,Pimpri,Diesel,PMPML,105,7078,0
BUS-1016,2022-02-01,2022,2,Pimpri,Diesel,PMPML,106,7825,0
BUS-1016,2022-03-01,2022,3,Pimpri,Diesel,PMPML,107,5821,0
BUS-1016,2022-04-01,2022,4,Pimpri,Diesel,PMPML,108,6363,0
BUS-1016,2022-05-01,2022,5,Pimpri,Diesel,PMPML,109,4352,0
BUS-1016,2022-06-01,2022,6,Pimpri,Diesel,PMPML,110,5515,0
BUS-1016,2022-07-01,2022,7,Pimpri,Diesel,PMPML,111,4585,0
BUS-1016,2022-08-01,2022,8,Pimpri,Diesel,PMPML,112,3389,0
BUS-1016,2022-09-01,2022,9,Pimpri,Diesel,PMPML,113,4350,0
BUS-1016,2022-10-01,2022,10,Pimpri,Diesel,PMPML,114,5965,0
BUS-1016,2022-11-01,2022,11,Pimpri,Diesel,PMPML,115,4809,0
BUS-1016,2022-12-01,2022,12,Pimpri,Diesel,PMPML,116,3885,0
BUS-1016,2023-01-01,2023,1,Pimpri,Diesel,PMPML,117,6349,0
BUS-1016,2023-02-01,2023,2,Pimpri,Diesel,PMPML,118,6840,0
BUS-1016,2023-03-01,2023,3,Pimpri,Diesel,PMPML,119,5783,0
BUS-1016,2023-04-01,2023,4,Pimpri,Diesel,PMPML,120,3576,0
BUS-1016,2023-05-01,2023,5,Pimpri,Diesel,PMPML,121,3127,0
BUS-1016,2023-06-01,2023,6,Pimpri,Diesel,PMPML,122,6626,3
BUS-1016,2023-07-01,2023,7,Pimpri,Diesel,PMPML,123,7706,0
BUS-1016,2023-08-01,2023,8,Pimpri,Diesel,PMPML,124,6725,0
BUS-1016,2023-09-01,2023,9,Pimpri,Diesel,PMPML,125,3565,0
BUS-1016,2023-10-01,2023,10,Pimpri,Diesel,PMPML,126,5929,0
BUS-1016,2023-11-01,2023,11,Pimpri,Diesel,PMPML,127,4993,0
BUS-1016,2023-12-01,2023,12,Pimpri,Diesel,PMPML,128,6069,0
BUS-1016,2024-01-01,2024,1,Pimpri,Diesel,PMPML,129,5425,0
BUS-1016,2024-02-01,2024,2,Pimpri,Diesel,PMPML,130,5524,0
BUS-1016,2024-03-01,2024,3,Pimpri,Diesel,PMPML,131,6384,0
BUS-1016,2024-04-01,2024,4,Pimpri,Diesel,PMPML,132,4782,0
BUS-1016,2024-05-01,2024,5,Pimpri,Diesel,PMPML,133,6623,2
BUS-1016,2024-06-01,2024,6,Pimpri,Diesel,PMPML,134,3711,2
BUS-1016,2024-07-01,2024,7,Pimpri,Diesel,PMPML,135,6252,0
BUS-1016,2024-08-01,2024,8,Pimpri,Diesel,PMPML,136,4072,0
BUS-1016,2024-09-01,2024,9,Pimpri,Diesel,PMPML,137,4496,0
BUS-1016,2024-10-01,2024,10,Pimpri,Diesel,PMPML,138,5930,0
BUS-1016,2024-11-01,2024,11,Pimpri,Diesel,PMPML,139,6725,0
BUS-1016,2024-12-01,2024,12,Pimpri,Diesel,PMPML,140,3491,0
BUS-1017,2022-01-01,2022,1,Hinjewadi,Diesel,Private,86,5661,2
BUS-1017,2022-02-01,2022,2,Hinjewadi,Diesel,Private,87,3056,0
BUS-1017,2022-03-01,2022,3,Hinjewadi,Diesel,Private,88,3541,0
BUS-1017,2022-04-01,2022,4,Hinjewadi,Diesel,Private,89,3727,0
BUS-1017,2022-05-01,2022,5,Hinjewadi,Diesel,Private,90,4517,0
BUS-1017,2022-06-01,2022,6,Hinjewadi,Diesel,Private,91,7796,0
BUS-1017,2022-07-01,2022,7,Hinjewadi,Diesel,Private,92,5872,0
BUS-1017,2022-08-01,2022,8,Hinjewadi,Diesel,Private,93,7980,0
BUS-1017,2022-09-01,2022,9,Hinjewadi,Diesel,Private,94,6956,0
BUS-1017,2022-10-01,2022,10,Hinjewadi,Diesel,Private,95,7306,0
BUS-1017,2022-11-01,2022,11,Hinjewadi,Diesel,Private,96,3879,0
BUS-1017,2022-12-01,2022,12,Hinjewadi,Diesel,Private,97,6982,0
BUS-1017,2023-01-01,2023,1,Hinjewadi,Diesel,Private,98,3474,1
BUS-1017,2023-02-01,2023,2,Hinjewadi,Diesel,Private,99,4306,0
BUS-1017,2023-03-01,2023,3,Hinjewadi,Diesel,Private,100,6368,0
BUS-1017,2023-04-01,2023,4,Hinjewadi,Diesel,Private,101,5608,0
BUS-1017,2023-05-01,2023,5,Hinjewadi,Diesel,Private,102,7474,0
BUS-1017,2023-06-01,2023,6,Hinjewadi,Diesel,Private,103,4465,3
BUS-1017,2023-07-01,2023,7,Hinjewadi,Diesel,Private,104,6841,0
BUS-1017,2023-08-01,2023,8,Hinjewadi,Diesel,Private,105,4522,0
BUS-1017,2023-09-01,2023,9,Hinjewadi,Diesel,Private,106,6722,0
BUS-1017,2023-10-01,2023,10,Hinjewadi,Diesel,Private,107,7997,0
BUS-1017,2023-11-01,2023,11,Hinjewadi,Diesel,Private,108,5662,0
BUS-1017,2023-12-01,2023,12,Hinjewadi,Diesel,Private,109,3191,0
BUS-1017,2024-01-01,2024,1,Hinjewadi,Diesel,Private,110,7496,0
BUS-1017,2024-02-01,2024,2,Hinjewadi,Diesel,Private,111,6074,0
BUS-1017,2024-03-01,2024,3,Hinjewadi,Diesel,Private,112,7671,0
BUS-1017,2024-04-01,2024,4,Hinjewadi,Diesel,Private,113,6644,0
BUS-1017,2024-05-01,2024,5,Hinjewadi,Diesel,Private,114,5572,0
BUS-1017,2024-06-01,2024,6,Hinjewadi,Diesel,Private,115,3287,0
BUS-1017,2024-07-01,2024,7,Hinjewadi,Diesel,Private,116,7062,0
BUS-1017,2024-08-01,2024,8,Hinjewadi,Diesel,Private,117,7249,0
BUS-1017,2024-09-01,2024,9,Hinjewadi,Diesel,Private,118,7977,2
BUS-1017,2024-10-01,2024,10,Hinjewadi,Diesel,Private,119,6670,0
BUS-1017,2024-11-01,2024,11,Hinjewadi,Diesel,Private,120,3520,2
BUS-1017,2024-12-01,2024,12,Hinjewadi,Diesel,Private,121,6657,2
BUS-1018,2022-01-01,2022,1,Kothrud,e-Bus,Private,78,5631,0
BUS-1018,2022-02-01,2022,2,Kothrud,e-Bus,Private,79,4825,0
BUS-1018,2022-03-01,2022,3,Kothrud,e-Bus,Private,80,3420,0
BUS-1018,2022-04-01,2022,4,Kothrud,e-Bus,Private,81,4041,0
BUS-1018,2022-05-01,2022,5,Kothrud,e-Bus,Private,82,7916,0
BUS-1018,2022-06-01,2022,6,Kothrud,e-Bus,Private,83,5852,2
BUS-1018,2022-07-01,2022,7,Kothrud,e-Bus,Private,84,4046,0
BUS-1018,2022-08-01,2022,8,Kothrud,e-Bus,Private,85,4761,0
BUS-1018,2022-09-01,2022,9,Kothrud,e-Bus,Private,86,7947,0
BUS-1018,2022-10-01,2022,10,Kothrud,e-Bus,Private,87,7806,0
BUS-1018,2022-11-01,2022,11,Kothrud,e-Bus,Private,88,5119,0
BUS-1018,2022-12-01,2022,12,Kothrud,e-Bus,Private,89,3621,0
BUS-1018,2023-01-01,2023,1,Kothrud,e-Bus,Private,90,6602,3
BUS-1018,2023-02-01,2023,2,Kothrud,e-Bus,Private,91,5300,0
BUS-1018,2023-03-01,2023,3,Kothrud,e-Bus,Private,92,3804,0
BUS-1018,2023-04-01,2023,4,Kothrud,e-Bus,Private,93,5447,0
BUS-1018,2023-05-01,2023,5,Kothrud,e-Bus,Private,94,3005,2
BUS-1018,2023-06-01,2023,6,Kothrud,e-Bus,Private,95,3513,0
BUS-1018,2023-07-01,2023,7,Kothrud,e-Bus,Private,96,6503,1
BUS-1018,2023-08-01,2023,8,Kothrud,e-Bus,Private,97,7389,0
BUS-1018,2023-09-01,2023,9,Kothrud,e-Bus,Private,98,4695,0
BUS-1018,2023-10-01,2023,10,Kothrud,e-Bus,Private,99,3756,0
BUS-1018,2023-11-01,2023,11,Kothrud,e-Bus,Private,100,5587,3
BUS-1018,2023-12-01,2023,12,Kothrud,e-Bus,Private,101,5471,3
BUS-1018,2024-01-01,2024,1,Kothrud,e-Bus,Private,102,4984,2
BUS-1018,2024-02-01,2024,2,Kothrud,e-Bus,Private,103,4653,3
BUS-1018,2024-03-01,2024,3,Kothrud,e-Bus,Private,104,3199,0
BUS-1018,2024-04-01,2024,4,Kothrud,e-Bus,Private,105,5460,3
BUS-1018,2024-05-01,2024,5,Kothrud,e-Bus,Private,106,5916,0
BUS-1018,2024-06-01,2024,6,Kothrud,e-Bus,Private,107,5701,0
